profile.id,chromosome,param.name,param.value,diff.fp,diff.tp
100,3,min.th.const,0.744162372118773,1,0
100,4,AIC,-3.57583814546032,1,0
100,4,BIC,-4.51892628539532,1,0
100,4,min.th,0.23660919090259,1,0
100,4,min.th.const,0.687681468468,1,0
100,11,AIC,-2.51569282629652,1,0
100,11,BIC,-3.45530817448883,1,0
100,11,min.th,0.402012207918283,1,0
100,11,min.th.const,1.3446234873312,1,0
100,17,AIC,-4.13483937048572,1,0
100,17,BIC,-5.08355585386989,1,0
100,17,min.th,0.138294486979625,1,0
100,17,min.th.const,0.570762078521065,1,0
101,1,AIC,-2.21813806090672,1,0
101,1,BIC,-3.3541281803411,1,0
101,1,min.th,0.357777193166889,1,0
101,1,min.th.const,1.90716157739653,1,0
101,2,AIC,2.114357628623,0,1
101,2,BIC,1.06873139004811,0,1
101,2,min.th,2.94818225400305,0,1
101,2,min.th.const,11.0171594585589,0,1
101,3,AIC,-1.89577557256999,1,0
101,3,BIC,-2.88868704722568,1,0
101,3,min.th,0.350220944484177,1,0
101,3,min.th.const,1.058275665718,1,0
101,4,AIC,-3.02165094889356,1,0
101,4,BIC,-3.98716478511867,1,0
101,4,min.th,0.312156103624632,1,0
101,4,min.th.const,1.31212726187144,1,0
101,11,AIC,-2.84647998143623,1,0
101,11,BIC,-3.78841871618434,1,0
101,11,min.th,0.340729490182136,1,0
101,11,min.th.const,0.98947537235105,1,0
101,17,AIC,-4.33079127484629,1,0
101,17,BIC,-5.28601364564691,1,0
101,17,min.th,0.138013709445831,1,0
101,17,min.th.const,0.799750463486915,1,0
102,1,AIC,3.30210469187769,0,1
102,1,BIC,2.16643160604641,0,1
102,1,min.th,7.37153481502122,0,1
102,1,min.th.const,31.1307538567199,0,1
102,2,AIC,1.92018263338451,0,1
102,2,BIC,0.875748539001036,0,1
102,2,min.th,3.69383386680692,0,1
102,2,min.th.const,17.0481283587033,0,1
102,3,AIC,-3.59707654107566,1,0
102,3,BIC,-4.59412387944875,1,0
102,3,min.th,0.142836618200204,1,0
102,3,min.th.const,0.825861090358214,1,0
102,4,AIC,-6.55025458464417,1,0
102,4,BIC,-7.51676215241755,1,0
102,4,min.th,0.0847652804701033,1,0
102,4,min.th.const,0.466644304342613,1,0
102,11,AIC,-4.49660787022758,1,0
102,11,BIC,-5.44083736589666,1,0
102,11,min.th,0.149310037717166,1,0
102,11,min.th.const,0.861376491822756,1,0
102,17,AIC,0.584669618095512,0,1
102,17,BIC,-0.369486457081161,0,1
102,17,min.th,1.89441180900688,0,1
102,17,min.th.const,10.9383149228111,0,1
103,1,AIC,3.8777272264259,0,1
103,1,BIC,2.75056212616071,0,1
103,1,min.th,9.82998298756647,0,1
103,1,min.th.const,34.6083460770963,0,1
103,2,AIC,3.18892820079596,0,1
103,2,BIC,2.1778422898361,0,1
103,2,min.th,5.102037221252,0,1
103,2,min.th.const,22.9321032941624,0,1
103,3,AIC,-4.32749508016555,1,0
103,3,BIC,-5.30079068098464,1,0
103,3,min.th,0.188572017520879,1,0
103,3,min.th.const,0.995599876877798,1,0
103,4,AIC,-3.27713543663232,1,0
103,4,BIC,-4.19687617773772,1,0
103,4,min.th,0.274722404853578,1,0
103,4,min.th.const,1.58039742480523,1,0
103,11,AIC,-2.18041546080272,1,0
103,11,BIC,-3.09883099250929,1,0
103,11,min.th,0.475383163500678,1,0
103,11,min.th.const,2.45705105319805,1,0
103,17,AIC,1.25848235949969,0,1
103,17,BIC,0.317701185830639,0,1
103,17,min.th,2.65332818279814,0,1
103,17,min.th.const,14.0296857045951,0,1
104,1,AIC,2.39637739960474,0,1
104,1,BIC,1.26988883459562,0,1
104,1,min.th,4.68685738211136,0,1
104,1,min.th.const,10.096889658311,0,1
104,2,AIC,3.13089328704862,0,1
104,2,BIC,2.10221871259047,0,1
104,2,min.th,3.41017205311104,0,1
104,2,min.th.const,7.81987582808945,0,1
104,3,AIC,-4.12868170587061,1,0
104,3,BIC,-5.10102512406894,1,0
104,3,min.th,0.392420707277796,1,0
104,3,min.th.const,0.831416225858106,1,0
104,4,AIC,-2.09607298718905,1,0
104,4,BIC,-3.02101124458824,1,0
104,4,min.th,0.468152722569322,1,0
104,4,min.th.const,0.979054104585819,1,0
104,11,AIC,-2.07163003833525,1,0
104,11,BIC,-2.99656829573444,1,0
104,11,min.th,0.455042114620831,1,0
104,11,min.th.const,1.20673284607515,1,0
104,17,AIC,1.67156054730164,0,1
104,17,BIC,0.729621812553531,0,1
104,17,min.th,3.2620435797368,0,1
104,17,min.th.const,6.66250520363786,0,1
105,1,AIC,-3.14384671088316,1,0
105,1,BIC,-4.28813254049847,1,0
105,1,min.th,0.293654972080432,1,0
105,1,min.th.const,1.25452495510913,1,0
105,2,AIC,-3.68627653058696,1,0
105,2,BIC,-4.75187221536593,1,0
105,2,min.th,0.17494090906703,1,0
105,2,min.th.const,0.999459366602957,1,0
105,3,AIC,-4.82524011560556,1,0
105,3,BIC,-5.84572437775604,1,0
105,3,min.th,0.112056307325352,1,0
105,3,min.th.const,0.629117542084176,1,0
105,4,AIC,-5.18863323523876,1,0
105,4,BIC,-6.19517969899344,1,0
105,4,min.th,0.0989902975104759,1,0
105,4,min.th.const,0.509679095536978,1,0
105,11,AIC,-4.16849249716263,1,0
105,11,BIC,-5.14178809798172,1,0
105,11,min.th,0.175929372288115,1,0
105,11,min.th.const,0.946355701377246,1,0
105,17,AIC,-3.84061630629013,1,0
105,17,BIC,-4.80311137870112,1,0
105,17,min.th,0.207269673539277,1,0
105,17,min.th.const,1.19790794199746,1,0
106,1,AIC,-3.16851666685884,1,0
106,1,BIC,-4.31310034861129,1,0
106,1,min.th,0.165879571753632,1,0
106,1,min.th.const,0.743976937281105,1,0
106,2,AIC,-1.71039423076933,0,1
106,2,BIC,-2.77650786082978,0,1
106,2,min.th,0.601322715036771,0,1
106,2,min.th.const,2.32127704221249,0,1
106,3,AIC,-2.81809619777306,1,0
106,3,BIC,-3.83858045992354,1,0
106,3,min.th,0.17111348808746,1,0
106,3,min.th.const,0.874906980797436,1,0
106,4,AIC,-4.2283356104364,1,0
106,4,BIC,-5.23488207419108,1,0
106,4,min.th,0.17074326670777,1,0
106,4,min.th.const,0.965307385586202,1,0
106,11,AIC,2.29127618092035,0,1
106,11,BIC,1.31798058010125,0,1
106,11,min.th,4.4469198178068,0,1
106,11,min.th.const,12.7812014219473,0,1
106,17,AIC,2.14585692888373,0,1
106,17,BIC,1.18336185647274,0,1
106,17,min.th,4.13506089347633,0,1
106,17,min.th.const,15.0471672261978,0,1
107,1,AIC,-2.01575376725111,1,0
107,1,BIC,-3.11168517902576,1,0
107,1,min.th,0.51617816435117,1,0
107,1,min.th.const,2.68693669736383,1,0
107,2,AIC,-3.98854095211621,1,0
107,2,BIC,-4.95504851988959,1,0
107,2,min.th,0.108848013542424,1,0
107,2,min.th.const,0.613199737163791,1,0
107,3,AIC,-3.1061473961971,1,0
107,3,BIC,-4.02720286284158,1,0
107,3,min.th,0.267548760775373,1,0
107,3,min.th.const,0.923803091004057,1,0
107,4,AIC,-2.59782234582026,1,0
107,4,BIC,-3.44643979968843,1,0
107,4,min.th,0.385838040165911,1,0
107,4,min.th.const,2.14309884441655,1,0
107,11,AIC,-2.07167132854625,1,0
107,11,BIC,-2.94626271146994,1,0
107,11,min.th,0.463858042509091,1,0
107,11,min.th.const,1.18613580671585,1,0
107,17,AIC,-3.84237209020538,1,0
107,17,BIC,-4.75120400015117,1,0
107,17,min.th,0.133049491464041,1,0
107,17,min.th.const,1.08358517892858,1,0
108,1,AIC,-2.40505896528304,1,0
108,1,BIC,-3.50636049464949,1,0
108,1,min.th,0.285240939048358,1,0
108,1,min.th.const,1.49326191091825,1,0
108,2,AIC,-4.1393005215739,1,0
108,2,BIC,-5.12710005590857,1,0
108,2,min.th,0.151750021576879,1,0
108,2,min.th.const,0.716707084567686,1,0
108,3,AIC,-2.91622801315312,1,0
108,3,BIC,-3.86714231761405,1,0
108,3,min.th,0.329051693882495,1,0
108,3,min.th.const,1.62251678568024,1,0
108,4,AIC,-2.22958150823153,1,0
108,4,BIC,-3.14395692441481,1,0
108,4,min.th,0.332872120764946,1,0
108,4,min.th.const,1.08338103423863,1,0
108,11,AIC,1.3397327563881,0,1
108,11,BIC,0.432315869350691,0,1
108,11,min.th,2.76333965583322,0,1
108,11,min.th.const,8.42762081271804,0,1
108,17,AIC,1.33458290784374,0,1
108,17,BIC,0.410928831568573,0,1
108,17,min.th,2.75623341841907,0,1
108,17,min.th.const,12.181364450682,0,1
109,1,AIC,-2.45192150630378,1,0
109,1,BIC,-3.6275017129249,1,0
109,1,min.th,0.415037183955742,1,0
109,1,min.th.const,1.89926830792983,1,0
109,2,AIC,-2.24998894706314,1,0
109,2,BIC,-3.35290296564722,1,0
109,2,min.th,0.459130459759048,1,0
109,2,min.th.const,1.56468070312239,1,0
109,3,AIC,-3.1168677858189,1,0
109,3,BIC,-4.21025102011164,1,0
109,3,min.th,0.176709598714638,1,0
109,3,min.th.const,0.828531547965743,1,0
109,4,AIC,-2.55691269969139,1,0
109,4,BIC,-3.61722611807285,1,0
109,4,min.th,0.393811559464299,1,0
109,4,min.th.const,1.93599356026532,1,0
109,11,AIC,-4.7524408000602,1,0
109,11,BIC,-5.7566664932151,1,0
109,11,min.th,0.0987192078103698,1,0
109,11,min.th.const,0.420348466621067,1,0
109,17,AIC,-2.63414050606332,1,0
109,17,BIC,-3.6481800321151,1,0
109,17,min.th,0.365346374885628,1,0
109,17,min.th.const,1.3715792189008,1,0
110,1,AIC,-1.71046043012917,1,0
110,1,BIC,-2.82268283133294,1,0
110,1,min.th,0.601302811776772,1,0
110,1,min.th.const,2.77033437974736,1,0
110,2,AIC,-4.14628378515845,1,0
110,2,BIC,-5.1617790889045,1,0
110,2,min.th,0.180492973512211,1,0
110,2,min.th.const,0.688578286475348,1,0
110,3,AIC,-3.78276925987126,1,0
110,3,BIC,-4.74321977101232,1,0
110,3,min.th,0.121510640517593,1,0
110,3,min.th.const,0.541266192935274,1,0
110,4,AIC,-3.23847646146614,1,0
110,4,BIC,-4.1672084851186,1,0
110,4,min.th,0.228767620803431,1,0
110,4,min.th.const,0.827083573274033,1,0
110,11,AIC,-6.1662300964339,1,0
110,11,BIC,-7.08330977819432,1,0
110,11,min.th,0.192839086973564,1,0
110,11,min.th.const,0.978222973379422,1,0
110,17,AIC,-3.25651787056095,1,0
110,17,BIC,-4.18273041946583,1,0
110,17,min.th,0.227777678079731,1,0
110,17,min.th.const,1.48154788507617,1,0
111,1,AIC,-1.16144787253645,1,0
111,1,BIC,-2.33631612616376,1,0
111,1,min.th,0.791242846764807,1,0
111,1,min.th.const,4.38095690089531,1,0
111,2,AIC,-3.0353148112832,1,0
111,2,BIC,-4.13822882986728,1,0
111,2,min.th,0.305552069027953,1,0
111,2,min.th.const,1.94010398694404,1,0
111,3,AIC,-3.86099682528662,1,0
111,3,BIC,-4.952655777617,1,0
111,3,min.th,0.200512622300083,1,0
111,3,min.th.const,1.31444232070745,1,0
111,4,AIC,-1.57303584397371,1,0
111,4,BIC,-2.63226971299111,1,0
111,4,min.th,0.64407227448935,1,0
111,4,min.th.const,3.89581590341524,1,0
111,11,AIC,-3.64007040469735,1,0
111,11,BIC,-4.64351470793329,1,0
111,11,min.th,0.324726447018597,1,0
111,11,min.th.const,1.7740421156212,1,0
111,17,AIC,-1.73413591080233,1,0
111,17,BIC,-2.74744233755878,1,0
111,17,min.th,0.418398554839059,1,0
111,17,min.th.const,1.81586833210568,1,0
112,1,AIC,-2.55924098258069,1,0
112,1,BIC,-3.70382466433314,1,0
112,1,min.th,0.393353373854717,1,0
112,1,min.th.const,2.03562302126211,1,0
112,2,AIC,-0.181061441353094,1,0
112,2,BIC,-1.24717507141354,1,0
112,2,min.th,0.990146593052286,1,0
112,2,min.th.const,5.43358786671487,1,0
112,3,AIC,-3.86896728009218,1,0
112,3,BIC,-4.88733330524902,1,0
112,3,min.th,0.341035487904155,1,0
112,3,min.th.const,1.7773072724663,1,0
112,4,AIC,-1.17385077551104,1,0
112,4,BIC,-2.17962751249685,1,0
112,4,min.th,0.786351176042234,1,0
112,4,min.th.const,3.62907452053798,1,0
112,11,AIC,2.77521168256659,0,1
112,11,BIC,1.8019160817475,0,1
112,11,min.th,5.66427796859398,0,1
112,11,min.th.const,15.1650201121139,0,1
112,17,AIC,1.99055650172535,0,1
112,17,BIC,1.02806142931436,0,1
112,17,min.th,3.82612231965194,0,1
112,17,min.th.const,13.7531713772284,0,1
113,1,AIC,-3.79613104838628,0,1
113,1,BIC,-4.84984573906842,0,1
113,1,min.th,1.5201005324233,0,1
113,1,min.th.const,7.00849319253289,0,1
113,2,AIC,1.00293791819302,0,1
113,2,BIC,0.050935787016088,0,1
113,2,min.th,2.33507158812426,0,1
113,2,min.th.const,10.7398901492491,0,1
113,3,AIC,-3.46733019283295,1,0
113,3,BIC,-4.34018964203301,1,0
113,3,min.th,0.26571564877502,1,0
113,3,min.th.const,0.831064400279744,1,0
113,4,AIC,-0.86694311813553,0,1
113,4,BIC,-1.69207165752165,0,1
113,4,min.th,0.916770630080058,0,1
113,4,min.th.const,3.62274285664373,0,1
113,11,AIC,0.553408963385697,0,1
113,11,BIC,-0.28702158264633,0,1
113,11,min.th,1.86503174047578,0,1
113,11,min.th.const,5.50912586807478,0,1
113,17,AIC,0.445972185580947,0,1
113,17,BIC,-0.385875472054486,0,1
113,17,min.th,1.76748862490478,0,1
113,17,min.th.const,4.96755514194831,0,1
114,1,AIC,-3.65500273618717,1,0
114,1,BIC,-4.79928856580248,1,0
114,1,min.th,0.205441194008403,1,0
114,1,min.th.const,1.49440496586466,1,0
114,2,AIC,1.24231208793109,0,1
114,2,BIC,0.176198457870644,0,1
114,2,min.th,2.6319621541715,0,1
114,2,min.th.const,15.2507036659505,0,1
114,3,AIC,1.52020090853304,0,1
114,3,BIC,0.499716646382562,0,1
114,3,min.th,3.02428301800021,0,1
114,3,min.th.const,14.5536232957825,0,1
114,4,AIC,-5.22955684805273,1,0
114,4,BIC,-6.23610331180741,1,0
114,4,min.th,0.0939096295536509,1,0
114,4,min.th.const,0.501428005681459,1,0
114,11,AIC,1.23993850545287,0,1
114,11,BIC,0.266642904633774,0,1
114,11,min.th,2.62884041733663,0,1
114,11,min.th.const,14.8208609130128,0,1
114,17,AIC,1.62450181588626,0,1
114,17,BIC,0.662006743475274,0,1
114,17,min.th,3.18618570695057,0,1
114,17,min.th.const,16.7703032195856,0,1
115,1,AIC,-2.25450929809776,1,0
115,1,BIC,-3.34131704372725,1,0
115,1,min.th,0.398860341835123,1,0
115,1,min.th.const,1.51608751539583,1,0
115,2,AIC,0.628538020767998,0,1
115,2,BIC,-0.332938026915805,0,1
115,2,min.th,1.93642327872854,0,1
115,2,min.th.const,7.34181407084025,0,1
115,3,AIC,1.22363769356054,0,1
115,3,BIC,0.332624293935742,0,1
115,3,min.th,2.60750137980449,0,1
115,3,min.th.const,10.5543119514275,0,1
115,4,AIC,0.194394904107976,0,1
115,4,BIC,-0.656211312014048,0,1
115,4,min.th,1.49033693147722,0,1
115,4,min.th.const,5.91391085046208,0,1
115,11,AIC,1.31771148878957,0,1
115,11,BIC,0.453781541212207,0,1
115,11,min.th,2.73308042716627,0,1
115,11,min.th.const,11.3202403243392,0,1
115,17,AIC,1.17843226674302,0,1
115,17,BIC,0.312679285045239,0,1
115,17,min.th,2.54922584696306,0,1
115,17,min.th.const,7.24768130759268,0,1
116,1,AIC,-0.249673523999798,1,0
116,1,BIC,-1.35770531176846,1,0
116,1,min.th,1.24824283242115,1,0
116,1,min.th.const,4.23300097364644,1,0
116,2,AIC,-2.4731370295276,1,0
116,2,BIC,-3.46093656386226,1,0
116,2,min.th,0.410657837047551,1,0
116,2,min.th.const,1.27260247789059,1,0
116,3,AIC,-2.58287162756405,1,0
116,3,BIC,-3.52481036231216,1,0
116,3,min.th,0.388733125501056,1,0
116,3,min.th.const,1.35206731705984,1,0
116,4,AIC,-1.09779389367643,1,0
116,4,BIC,-2.00521078071384,1,0
116,4,min.th,0.816830757651479,1,0
116,4,min.th.const,2.82960903983707,1,0
116,11,AIC,-2.82816651559302,1,0
116,11,BIC,-3.70617044400192,1,0
116,11,min.th,0.242655507152657,1,0
116,11,min.th.const,0.682531261656062,1,0
116,17,AIC,-1.98261471842055,1,0
116,17,BIC,-2.89144662836635,1,0
116,17,min.th,0.524776718595378,1,0
116,17,min.th.const,1.81377686881653,1,0
117,1,AIC,-0.601278346859331,1,0
117,1,BIC,-1.77422933034798,1,0
117,1,min.th,1.04700574277087,1,0
117,1,min.th.const,5.32058723513122,1,0
117,2,AIC,-3.63550136408215,1,0
117,2,BIC,-4.73720773023464,1,0
117,2,min.th,0.229655001016018,1,0
117,2,min.th.const,1.3679918107038,1,0
117,3,AIC,-3.48271379385625,1,0
117,3,BIC,-4.57262752438879,1,0
117,3,min.th,0.198725847386142,1,0
117,3,min.th.const,1.21536270827681,1,0
117,4,AIC,-2.08484094340189,1,0
117,4,BIC,-3.14407481241929,1,0
117,4,min.th,0.49865197002707,1,0
117,4,min.th.const,3.67252435667031,1,0
117,11,AIC,-3.04313323792136,1,0
117,11,BIC,-4.0442094515798,1,0
117,11,min.th,0.234892269976902,1,0
117,11,min.th.const,1.53030072502192,1,0
117,17,AIC,-2.86994146982666,1,0
117,17,BIC,-3.88251128213881,1,0
117,17,min.th,0.328066659882417,1,0
117,17,min.th.const,1.4418950610697,1,0
118,1,AIC,-1.84003894252427,1,0
118,1,BIC,-2.9303909677227,1,0
118,1,min.th,0.56358005904374,1,0
118,1,min.th.const,3.93342586502469,1,0
118,3,AIC,-2.51652035828528,1,0
118,3,BIC,-3.47489994733115,1,0
118,3,min.th,0.375847756600405,1,0
118,3,min.th.const,1.71195901092746,1,0
118,4,AIC,-2.30999088263821,1,0
118,4,BIC,-3.22299755221975,1,0
118,4,min.th,0.445560672780966,1,0
118,4,min.th.const,1.89836820802254,1,0
118,11,AIC,-0.878484880990054,1,0
118,11,BIC,-1.80084474265913,1,0
118,11,min.th,0.911495291794138,1,0
118,11,min.th.const,4.41163783969397,1,0
118,17,AIC,-3.19981701398685,1,0
118,17,BIC,-4.13825816168015,1,0
118,17,min.th,0.265842814587105,1,0
118,17,min.th.const,1.51021945337542,1,0
119,1,AIC,-3.43811181496825,1,0
119,1,BIC,-4.5826954967207,1,0
119,1,min.th,0.200497993622154,1,0
119,1,min.th.const,1.12405254041439,1,0
119,2,AIC,0.444454595761184,0,1
119,2,BIC,-0.622175159595151,0,1
119,2,min.th,1.76614797223747,0,1
119,2,min.th.const,8.77216789008547,0,1
119,3,AIC,1.29837471547762,0,1
119,3,BIC,0.27789045332714,0,1
119,3,min.th,2.70678327918131,0,1
119,3,min.th.const,13.8398416917963,0,1
119,4,AIC,-4.61587122600172,1,0
119,4,BIC,-5.6224176897564,1,0
119,4,min.th,0.119669511310231,1,0
119,4,min.th.const,0.6900899967017,1,0
119,11,AIC,1.20373613490957,0,1
119,11,BIC,0.23044053409048,0,1
119,11,min.th,2.58168337664612,0,1
119,11,min.th.const,10.3679446560601,0,1
119,17,AIC,0.8552356070566,0,1
119,17,BIC,-0.107259465354388,0,1
119,17,min.th,2.16883768237275,0,1
119,17,min.th.const,12.0617143086839,0,1
120,1,AIC,-1.54697083684962,1,0
120,1,BIC,-2.69125666646493,1,0
120,1,min.th,0.355688552647355,1,0
120,1,min.th.const,1.95369292522986,1,0
120,2,AIC,-4.73047470404335,1,0
120,2,BIC,-5.79555061148691,1,0
120,2,min.th,0.147642778098149,1,0
120,2,min.th.const,0.835198529819992,1,0
120,3,AIC,-4.92552260035474,1,0
120,3,BIC,-5.94600686250522,1,0
120,3,min.th,0.128141801059643,1,0
120,3,min.th.const,0.719426303124693,1,0
120,4,AIC,-6.1128241795013,1,0
120,4,BIC,-7.11860091648711,1,0
120,4,min.th,0.114195859249116,1,0
120,4,min.th.const,0.495322520571171,1,0
120,11,AIC,-5.31785237702521,1,0
120,11,BIC,-6.29114797784431,1,0
120,11,min.th,0.129709099122811,1,0
120,11,min.th.const,0.835740788251755,1,0
120,17,AIC,-2.92802662074047,1,0
120,17,BIC,-3.89052169315145,1,0
120,17,min.th,0.327116232526842,1,0
120,17,min.th.const,1.35800573482996,1,0
121,1,AIC,1.47549966640309,0,1
121,1,BIC,0.371786200846313,0,1
121,1,min.th,2.95743820844789,0,1
121,1,min.th.const,12.7735610889105,0,1
121,2,AIC,1.06343632235368,0,1
121,2,BIC,0.0584331635080919,0,1
121,2,min.th,2.4067848061428,0,1
121,2,min.th.const,12.0983823028753,0,1
121,3,AIC,1.53456784698861,0,1
121,3,BIC,0.578286181911269,0,1
121,3,min.th,3.04608607904805,0,1
121,3,min.th.const,11.4855010936862,0,1
121,4,AIC,-1.97640331485979,1,0
121,4,BIC,-2.89077873104306,1,0
121,4,min.th,0.526434655011321,1,0
121,4,min.th.const,2.16151448538293,1,0
121,11,AIC,1.77624780057776,0,1
121,11,BIC,0.867415890631957,0,1
121,11,min.th,3.43733853608526,0,1
121,11,min.th.const,9.38276814400776,0,1
121,17,AIC,0.263657214920806,0,1
121,17,BIC,-0.653422466839617,0,1
121,17,min.th,1.61349429665949,0,1
121,17,min.th.const,8.65932516307092,0,1
122,1,AIC,-3.34186218760901,1,0
122,1,BIC,-4.46664492129307,1,0
122,1,min.th,0.172319632504652,1,0
122,1,min.th.const,0.709517345031036,1,0
122,2,AIC,-3.77033737992205,1,0
122,2,BIC,-4.80423646663009,1,0
122,2,min.th,0.295373875136645,1,0
122,2,min.th.const,0.869594826344789,1,0
122,3,AIC,-3.00617381659624,1,0
122,3,BIC,-3.98779114893585,1,0
122,3,min.th,0.208664715340873,1,0
122,3,min.th.const,0.754743458752155,1,0
122,4,AIC,-2.84969653232563,1,0
122,4,BIC,-3.78931188051793,1,0
122,4,min.th,0.340181943730579,1,0
122,4,min.th.const,1.08605653092891,1,0
122,11,AIC,-3.33574138489274,1,0
122,11,BIC,-4.26195393379761,1,0
122,11,min.th,0.223631371978339,1,0
122,11,min.th.const,0.763721388901789,1,0
122,17,AIC,-2.1126223883628,1,0
122,17,BIC,-3.04868955656744,1,0
122,17,min.th,0.400212236583005,1,0
122,17,min.th.const,1.27161944798655,1,0
123,1,AIC,0.115374352246729,1,0
123,1,BIC,-0.966877046225567,1,0
123,1,min.th,1.49819457483539,1,0
123,1,min.th.const,3.95403526350272,1,0
123,2,AIC,-2.72172275300804,1,0
123,2,BIC,-3.70423825574464,1,0
123,2,min.th,0.191327034817314,1,0
123,2,min.th.const,0.463776932631312,1,0
123,3,AIC,0.91034508939579,0,1
123,3,BIC,0.00871049895196485,0,1
123,3,min.th,2.2294304181511,0,1
123,3,min.th.const,4.14258641580736,0,1
123,4,AIC,-0.404485810685254,0,1
123,4,BIC,-1.27734525988532,0,1
123,4,min.th,0.956376804846989,0,1
123,4,min.th.const,1.61942888345293,0,1
123,11,AIC,1.54337418522419,0,1
123,11,BIC,0.665370256815295,0,1
123,11,min.th,3.05952808319253,0,1
123,11,min.th.const,6.58760914121561,0,1
123,17,AIC,1.39071696650582,0,1
123,17,BIC,0.51785751730575,0,1
123,17,min.th,2.83468855366986,0,1
123,17,min.th.const,5.87662973184144,0,1
124,1,AIC,-2.31009976397765,1,0
124,1,BIC,-3.48449126830936,1,0
124,1,min.th,0.445536416819798,1,0
124,1,min.th.const,3.36819093691202,1,0
124,2,AIC,-5.49141208605302,1,0
124,2,BIC,-6.59352214195318,1,0
124,2,min.th,0.133018878331861,1,0
124,2,min.th.const,0.874315699610517,1,0
124,3,AIC,-3.18876289598965,1,0
124,3,BIC,-4.28128657725218,1,0
124,3,min.th,0.209887847805243,1,0
124,3,min.th.const,1.62126776528006,1,0
124,4,AIC,-4.14589896341693,1,0
124,4,BIC,-5.2062123817984,1,0
124,4,min.th,0.177928073568528,1,0
124,4,min.th.const,1.31675807365126,1,0
124,11,AIC,-2.2483286307666,1,0
124,11,BIC,-3.25255432392151,1,0
124,11,min.th,0.459511768902884,1,0
124,11,min.th.const,1.99242323624193,1,0
124,17,AIC,-3.02621592817941,1,0
124,17,BIC,-4.04025545423119,1,0
124,17,min.th,0.288490768205739,1,0
124,17,min.th.const,1.69147688672406,1,0
125,1,AIC,-2.48018773570592,1,0
125,1,BIC,-3.62417506589345,1,0
125,1,min.th,0.126703451441594,1,0
125,1,min.th.const,0.528781246990054,1,0
125,2,AIC,-3.2791504501078,1,0
125,2,BIC,-4.34370473597628,1,0
125,2,min.th,0.274445759564079,1,0
125,2,min.th.const,0.937429579170143,1,0
125,3,AIC,-4.43575739185781,1,0
125,3,BIC,-5.45483276279491,1,0
125,3,min.th,0.131312941985604,1,0
125,3,min.th.const,0.621904584261079,1,0
125,4,AIC,-5.01979835757408,1,0
125,4,BIC,-6.02557509455989,1,0
125,4,min.th,0.103259964218654,1,0
125,4,min.th.const,0.476553118447239,1,0
125,11,AIC,-4.12561052798667,1,0
125,11,BIC,-5.09890612880577,1,0
125,11,min.th,0.179742200577224,1,0
125,11,min.th.const,0.707304357613381,1,0
125,17,AIC,-2.93532719468287,1,0
125,17,BIC,-3.89782226709385,1,0
125,17,min.th,0.325924341101505,1,0
125,17,min.th.const,1.29820397168453,1,0
126,1,AIC,-0.936610583507698,1,0
126,1,BIC,-2.11195389337305,1,0
126,1,min.th,0.885385884366449,1,0
126,1,min.th.const,6.4443284456113,1,0
126,2,AIC,-4.01430387455881,1,0
126,2,BIC,-5.11721789314289,1,0
126,2,min.th,0.190029045586116,1,0
126,2,min.th.const,1.42296869498022,1,0
126,3,AIC,-3.2785168582608,1,0
126,3,BIC,-4.3714709593883,1,0
126,3,min.th,0.209219009032437,1,0
126,3,min.th.const,1.0837856671097,1,0
126,4,AIC,-1.74074314078808,1,0
126,4,BIC,-2.80105655916954,1,0
126,4,min.th,0.592266853204612,1,0
126,4,min.th.const,3.06366838388755,1,0
126,11,AIC,-2.53224182142347,1,0
126,11,BIC,-3.53646751457837,1,0
126,11,min.th,0.264102821745528,1,0
126,11,min.th.const,1.45768089139654,1,0
126,17,AIC,-2.28369123092234,1,0
126,17,BIC,-3.29773075697413,1,0
126,17,min.th,0.343956548400185,1,0
126,17,min.th.const,1.56127410191856,1,0
127,1,AIC,-0.899460581449679,1,0
127,1,BIC,-2.03417818579244,1,0
127,1,min.th,0.901985620858745,1,0
127,1,min.th.const,3.58150699195271,1,0
127,2,AIC,-1.26330255103678,1,0
127,2,BIC,-2.30653492614854,1,0
127,2,min.th,0.751955836181884,1,0
127,2,min.th.const,3.02291376066963,1,0
127,3,AIC,-2.14238751348848,1,0
127,3,BIC,-3.1377936404803,1,0
127,3,min.th,0.484508566610858,1,0
127,3,min.th.const,1.83763878460791,1,0
127,4,AIC,1.60098108737528,0,1
127,4,BIC,0.634473519601899,0,1
127,4,min.th,3.14893447581336,0,1
127,4,min.th.const,9.20845905428358,0,1
127,11,AIC,-2.71754822243346,1,0
127,11,BIC,-3.65598937012675,1,0
127,11,min.th,0.318841016740483,1,0
127,11,min.th.const,1.07782695745472,1,0
127,17,AIC,0.504210738596336,0,1
127,17,BIC,-0.438877401338656,0,1
127,17,min.th,1.81971329703518,0,1
127,17,min.th.const,4.9658899910681,0,1
128,1,AIC,-3.69257961778374,1,0
128,1,BIC,-4.80996167697824,1,0
128,1,min.th,0.2231934893204,1,0
128,1,min.th.const,1.54602296740921,1,0
128,2,AIC,0.385088976486805,0,1
128,2,BIC,-0.62524958300405,0,1
128,2,min.th,1.71449414602554,0,1
128,2,min.th.const,10.7367476873618,0,1
128,3,AIC,0.746379871622737,0,1
128,3,BIC,-0.197849624046343,0,1
128,3,min.th,2.05394744822982,0,1
